:START_ID(Executive),jobs,:END_ID(Stock),:TYPE 
e0a77f532493af655f3c829c2d534f25,董事,600613,employ_of
e2a75d3475f91bfcc2861070addcb404,独立董事,600613,employ_of
db303cd2b78936439770bd9d9b19138b,独立董事,600613,employ_of
1da34be919c57496cde8894d1a0bbc01,独立董事,600613,employ_of
17bae40d9053712fea64a9094cccb6a9,董事长/董事,002232,employ_of
e2757a8b9263fa2c44105e3f88b0a717,董事,002232,employ_of
43da13312983474d68a561b29054fc19,董事,002232,employ_of
80cb3a5603aa7aba342d18a2d8f1aa0d,董事,002232,employ_of
fe886611259c99cd1c33c7b3b95838be,董事,002232,employ_of
26521ce9c50298766258284680a6a8bf,董事,002232,employ_of
e08aef33ea1518a7f13e0a047def07f7,独立董事,002232,employ_of
f492b0bb22e4eab8b054312eecadcf50,独立董事,002232,employ_of
3d557f303347b6620b2e1ae94979d3d6,独立董事,002232,employ_of
97c7a546337288c7a36912c5080d026b,董事长/董事,600306,employ_of
b52bb88d8df5ac06c303e8beaa2fd125,董事,600306,employ_of
aea50fdcb8d83ba5a55af03613895ffb,董事,600306,employ_of
6c671299c7dc48a173b2f9f1291e5685,董事,600306,employ_of
6d0ac84517e7c3499e8ff0d44957a06c,董事,600306,employ_of
8fa2f82f30d926772ae76b52e55ad00e,董事,600306,employ_of
ab96a2ff7510c90f452d6867a19f02ab,独立董事,600306,employ_of
098b56dff89bc2df7b0599585034c74c,独立董事,600306,employ_of
ec37cffeee2a631b606b4343c8f80e8b,独立董事,600306,employ_of
1b9f3334c2944b349d2a19d6d5517a4b,董事长/董事,002662,employ_of
9fd5450fbe09ff1d6359d24659635e21,副董事长/董事,002662,employ_of
700af8822c4c1cae4eccf8f38e7ced31,董事,002662,employ_of
72526c5969dbd802f9af567e69a0d523,董事,002662,employ_of
68085ae6da5a439316331cfa6a1195e6,董事,002662,employ_of
21d1bc8c49939543debdbb73d150cf4f,独立董事,002662,employ_of
1c11fccb37c77f0790110ad63a1c7ac9,独立董事,002662,employ_of
26e69793805e0aa746a39c2d7a029db5,独立董事,002662,employ_of
99ac656aaaa01e6190f6067d5aaee723,职工董事,002662,employ_of
35924a13fb1f45cc2d157a8e838ac20f,董事长/董事,600756,employ_of
e02dcecf30b5300c525b7ff511b83dd4,副董事长/董事,600756,employ_of
9da107bac4a9b3bc6a308fd86ead751a,董事,600756,employ_of
33e892dcd1e1aef87b5dceee1a3ce566,董事,600756,employ_of
985d66f65573d7339b8b6ae0efde7602,独立董事,600756,employ_of
2c5c912f78be467db01b26d9beac57bd,独立董事,600756,employ_of
faa965e97d78b3a7165b16264c98b550,董事长/董事,002398,employ_of
d7efff4607d2914b76603ecbee42e592,董事,002398,employ_of
9efc00e7e39c39e2c46bd245e7719da5,董事,002398,employ_of
12b073168ba9728efd4fd9b39506f6ab,董事,002398,employ_of
63e4603be53bedce86c63ee16b12e5fb,董事,002398,employ_of
d7904c450767c15b8016f00b707bd6b5,董事,002398,employ_of
b4699a475ddc3972167b7214981c8e8f,独立董事,002398,employ_of
48216994290064ead4dcbc695b9c538e,独立董事,002398,employ_of
f22fe010e10c85d110fb209bfc6b3e4f,独立董事,002398,employ_of
0bc342223f4471f8322ea32280cb2ff3,董事长/董事,600185,employ_of
f0e2aa56d4d454e381d0734df2604754,董事,600185,employ_of
42649f815a43375e7284d5418ff1030f,董事,600185,employ_of
3833a2309275df56d5a847e1b17f33b0,董事,600185,employ_of
20de0d418545deab9cc7eec6008a16fd,董事,600185,employ_of
00c07899a48133b9df37dce38addf887,董事,600185,employ_of
d6a82d1f25aa75bf72ed13a736951d71,独立董事,600185,employ_of
8329565ae894433b5edff6dd791138ca,独立董事,600185,employ_of
369a30ce143970e4240c5c0546e9a486,独立董事,600185,employ_of
e2440a5e983ad534ef7b04a24214181a,董事长/董事,000576,employ_of
e9bbf2a1709fa1720d52ce97d61cd41d,副董事长/董事,000576,employ_of
f47201848b840d5cd3ae027abe9ac18e,董事,000576,employ_of
316720a769f6d987481e8e445f3a943d,董事,000576,employ_of
aaa1d18cb6831d579fa9a4e1ec208037,独立董事,000576,employ_of
e3ed2435a39f7175e101075973911611,独立董事,000576,employ_of
9f6047d27b03e27e005ae420b5e2a812,董事长/董事,300173,employ_of
d1f88dd600c5e9a810e6375a2c0f5a0b,副董事长/董事,300173,employ_of
079556cf6bb4c477da59ce8c54fdc7ae,董事,300173,employ_of
9fe75c35d8111199e84608f5830b7864,董事,300173,employ_of
5fd3ebf6b50297f8ef2db59d4369aa99,董事,300173,employ_of
f20d8e7addd8bd298c0fff668b230141,董事,300173,employ_of
764876d4b46ea6f3bd39a99c2aaf2a22,独立董事,300173,employ_of
853e6fcb40b5b3507c4ae48e86608e29,独立董事,300173,employ_of
8a7bcabfb94cc16f661009c1943e6670,独立董事,300173,employ_of
378fcf1101918736850e1ad486770e30,董事长/董事,600886,employ_of
91f8a67be3a8702cdf4a84c273f5f533,副董事长/董事,600886,employ_of
603b5f9adf4ee52c4ada06182181b00c,董事,600886,employ_of
49e51ad4c6a7ad57a6b9c0b9d418ea43,董事,600886,employ_of
fe56079a69a1f53fefff6487cb2556ee,董事,600886,employ_of
cc2134336ab3ac6ed09aa3739e674b89,独立董事,600886,employ_of
cb377d61d9419698585dd5d63aa54c5c,独立董事,600886,employ_of
890cd972fbc92f3841a9364c310d5d8d,独立董事,600886,employ_of
3a22cbf1e338a0c06046d58bd5967ffa,职工董事,600886,employ_of
5a909c65c9cc1bac3a485f2905bf74d0,董事长/董事,000825,employ_of
524e7ff5ec9ef04363b0003fbee2f0c6,副董事长/董事,000825,employ_of
9cc94236097d5fe23e4b340ba4dc9f06,董事,000825,employ_of
102cfa1cc265fe7ca597c7218154108d,董事,000825,employ_of
d93093469bd067cd66f7692e09b14e0b,董事,000825,employ_of
7d640bc6cbab47f92cfb42bb351982d4,董事,000825,employ_of
9156386870dd0def30c1e335b831b70d,董事,000825,employ_of
35134f833fbb69d76321e08c9ea482c1,独立董事,000825,employ_of
528eb773c1f6eac5b4209c6fe3be10d4,独立董事,000825,employ_of
d3f70ee1e9e8f9084a7885c2130d11c6,独立董事,000825,employ_of
87debf98a1d38c3730c2327f2e3ea376,独立董事,000825,employ_of
7b871ca7e6b3c1f8208407f6e0abe2da,董事长/董事,600869,employ_of
485f0f482faa31bd9d0cbe36192127f5,副董事长/董事,600869,employ_of
b33df33dd541ae5dc4155c77abaf2cf4,董事,600869,employ_of
5419f8f21b8aa7daf528e27f1c40b4cd,董事,600869,employ_of
f567734961e241a3d699191d6d6db9e2,董事,600869,employ_of
9b021bc48521d7918ff44319fbcc3486,董事,600869,employ_of
93761bab019511ad62269f5772bfc43b,独立董事,600869,employ_of
b2df96c00cd86b3adc17544f67c2ee67,独立董事,600869,employ_of
9c29405b81303cfc86c3d88e626bf48f,独立董事,600869,employ_of
4e64ef22820b3dd1b65001c5140bf68d,董事长/董事,000960,employ_of
f91de28bfd1133e2aeb6c0de3ea61af1,副董事长/董事,000960,employ_of
08cc765923d6af07d0c0c5ccf4e23fe5,副董事长/董事,000960,employ_of
f9a93567ef0de9b8322ba40f33e15cd8,董事,000960,employ_of
2e018da9fbcf035fcea768cf23cbbcc9,董事,000960,employ_of
eca29e23f903dc059cf0648f31028160,董事,000960,employ_of
12339bf4f9e74117bf7da3583f47dfc2,独立董事,000960,employ_of
98b482dd72f69cf47b216b9cfc4e1bef,独立董事,000960,employ_of
c2eb7b88f15c85faebc09e45bae71ed4,独立董事,000960,employ_of
f115640541026e0f4d83aa82304c2d73,独立董事,000960,employ_of
b4c1628288be32069e0720472d86e529,独立董事,000960,employ_of
bffcceaaa95a390078b672d5ad9d0015,董事长/董事,300466,employ_of
09291dbe1f56a361cc18a722d24efbdd,副董事长/董事,300466,employ_of
bb484f57591e3326026e2e32d448a98c,董事,300466,employ_of
7d8108f9c9ff2798b19ed5f41097a1d6,董事,300466,employ_of
b01e997cb205413970a5223711f4d89f,董事,300466,employ_of
b9141125e6c2b8da06c18105455f8421,董事,300466,employ_of
cbedebffed478b6530ad30f544b37d01,独立董事,300466,employ_of
78007baabc0f4e8ce3a047c724958351,独立董事,300466,employ_of
935e0341e24b0e3a84503efea2b4d602,独立董事,300466,employ_of
9c295648131a6a38faf274e704d0bee6,董事长/董事,000599,employ_of
7e42daed47d74417469974fa3ae12e52,董事,000599,employ_of
9f8b98c0c5a46ff4d24fa2bbf1d9fa4c,董事,000599,employ_of
5cab74c74f0b5dbe038f81dfba49acb5,董事,000599,employ_of
cdbb555f27e5195ebd3a72b798e34203,董事,000599,employ_of
c29abb7f54c5f9afee1ef51fa65f147b,董事,000599,employ_of
dbf6f41f565bdd4ae44f1161daace2c7,独立董事,000599,employ_of
e5bd08abb93b6184136d22a4f895e01a,独立董事,000599,employ_of
f3952fc782efd380a6d06f2eb53b2633,独立董事,000599,employ_of
e0b025cc8847d9ac392a25647efb9b33,董事长/董事,300036,employ_of
03452c8a55a310015fb7e0fa8fc099b5,董事,300036,employ_of
99acf4a8898c874f744fed287f21a7a3,董事,300036,employ_of
50286bdb2cff63aab0b846f2b042160e,董事,300036,employ_of
32f583c8455fda81e018c4d21757b966,董事,300036,employ_of
3da3e65aa660ae02e4ba82e2d0e41953,董事,300036,employ_of
502f8981661eae3027a72c4cb298fe5c,独立董事,300036,employ_of
f246a7b0e63d63d6a267bb67c801f4f4,独立董事,300036,employ_of
46119ae31692effae11f9162f85b8248,独立董事,300036,employ_of
a7f41d6f5e31497d48fa8c5d9a918c92,董事长/董事,600490,employ_of
10f09490d0856e6f8b75fda431ecb360,董事,600490,employ_of
72c949c9402c4bbf77fa733d065bb5b6,董事,600490,employ_of
6d2affa29633746d180d75c633a045e8,董事,600490,employ_of
16b7d1a5a632f848c89f528da538bdd6,董事,600490,employ_of
4e03bd1a09fea1bc054cede8bdb7b8a9,独立董事,600490,employ_of
98b8291d2b4934e7214394d410dd8521,独立董事,600490,employ_of
114881abd6349a8b22f4b4960a638c1c,独立董事,600490,employ_of
1fd3656dc9a7e42717a76894e21505ef,独立董事,600490,employ_of
ead3d3da37f2bfd348f1851a9a1e6335,董事长/执行董事,000063,employ_of
318e27015b18ebee7342e7ba78834bb6,副董事长/董事,000063,employ_of
5a66fdb7482183ab2d2cd711faa064e6,副董事长/董事,000063,employ_of
d5323e3266cf7373ec75db23a901c69d,执行董事,000063,employ_of
729addc64e26ceca953acad5036e3223,执行董事,000063,employ_of
875071ce4d76ae1874396a3effb1691d,董事,000063,employ_of
d605931663e2fab241805aa05fe36e2c,董事,000063,employ_of
fe251738139bda7501d162cb189643e2,董事,000063,employ_of
53e4f2becf7f83705bdc932142d76e98,董事,000063,employ_of
9de1fdb09eff8ed4674990cad103d30e,独立非执行董事,000063,employ_of
96fd21b201a951a8e5b496e3eb7c5e16,独立非执行董事,000063,employ_of
04e003702a956e685c685f4f7534162c,独立非执行董事,000063,employ_of
d7dfa194d52f5b01c045b61cc5597fb3,独立非执行董事,000063,employ_of
806c3411f127bcaf4937b3218350acc2,独立非执行董事,000063,employ_of
59f01f9fe79e3e65fd91bc5a70ceb1ad,董事长/董事,600644,employ_of
c853996133ebeee446fb9154f1e2def8,副董事长/董事,600644,employ_of
40c0d0b4086506eac1cb1739c36519a7,董事,600644,employ_of
4fd15157121667372771246c54d2f7a5,董事,600644,employ_of
60dea6b1e4673873afd3522b91fd4989,董事,600644,employ_of
6b45c67d06ab164c288bedabcb608fda,董事,600644,employ_of
3c28631c32e6896c566bbfbc1616b4b1,董事,600644,employ_of
7ef715d68784c78407bced365da4bd0b,独立董事,600644,employ_of
53557a766d304b2013a0ff1e541dbf53,独立董事,600644,employ_of
02a5cdabee786f65c1124a227a8485db,独立董事,600644,employ_of
30a59e70747669185a0a50dca74838b6,独立董事,600644,employ_of
3922bfebc39a15e71518f072ae400ae2,董事长/董事,002320,employ_of
d44398bc249e59e3d78bd2d86fcc26fb,副董事长/董事,002320,employ_of
aa72a6e316e7890e29c6231d176f07d4,董事,002320,employ_of
41d0c9483ffb5bc22f43c40caa453e74,董事,002320,employ_of
1b32697fd41e94e65e957fd90612f708,董事,002320,employ_of
e3e85227b598a13fa002b50063154392,董事,002320,employ_of
b1cc5cb29a754592f22639d506377418,独立董事,002320,employ_of
290317b390aaf17b1677baf1def83b53,独立董事,002320,employ_of
c70372b7e059cc021136112b87b3fa9e,独立董事,002320,employ_of
f3f095b879809204c3fcf69e2a8ba6e3,独立董事,002320,employ_of
985d3e52b25a152bc28cef89d4b33f9f,董事长/董事,300348,employ_of
45c3f8256552bb23633d57452249ba34,董事,300348,employ_of
da74d1504e5897e5800713e1bf82dd0a,董事,300348,employ_of
8964810b4e7cb78f526e7f057f3c48ac,董事,300348,employ_of
420e55296020329e13782eb004b5d430,董事,300348,employ_of
f2ddd02611c3ef1167ce8a853a4ff09e,董事,300348,employ_of
1f9d9391f65464c1513482a2d4c3fbc1,独立董事,300348,employ_of
38275e3687cd0475b766f4c302de6cb9,独立董事,300348,employ_of
dce2c0c66a7b561746f998498de9c055,独立董事,300348,employ_of
bfa671eca4fcf2aa3043ae60cc0e6320,董事长/董事,600701,employ_of
873e3a136d8dc64c5a3ef1e197d7da2b,董事,600701,employ_of
33d48a61cb73b387db83b7d1f99c9380,董事,600701,employ_of
41365a1405a9788fa54d5e790194e130,独立董事,600701,employ_of
a75a65a856c26bb903acdfd98d4e6b52,独立董事,600701,employ_of
ae20c8e0978f934bc54c52acaa10fa37,独立董事,600701,employ_of
3e50a388b73347140419564f3760f800,董事长/董事,002635,employ_of
e0ed61f5110078ef6217425d4fa43cf2,董事,002635,employ_of
2351c373d8bb261ac1eeec8690368bda,董事,002635,employ_of
a8cc0ab4a759ea876d50325f5a4cf562,董事,002635,employ_of
932dc7214772552af95b8388ac0f9cb3,董事,002635,employ_of
617b714bbecac234a24e26f83a4c2809,董事,002635,employ_of
dc633ba1244b9fc8394c653bc032fa23,独立董事,002635,employ_of
f7df469c971169819b67ece5aaeb9550,独立董事,002635,employ_of
3cc5cdacf83efaa72ecc9e715dd89874,独立董事,002635,employ_of
0ddc9094f06804eb27af4b501c43ccfb,董事长/董事,000608,employ_of
5656cb39c7ab04b98cc2a138d86d0ec7,董事,000608,employ_of
e8635642b731beea941569420094b1c2,董事,000608,employ_of
fc0da2052dcf5b2256bce616900adcce,董事,000608,employ_of
1824e9160c32a059e1e92b54ce39aaeb,独立董事,000608,employ_of
8cf1bab7e81bbbb723df07cfcc9af865,独立董事,000608,employ_of
23f661307a14414a032bfa2f3882ec61,独立董事,000608,employ_of
8b4e32bf1ab52705a46c313fe6a2c845,董事长/董事,600351,employ_of
064a24a229d2cc391a8c2283892ad6d4,副董事长/董事,600351,employ_of
edd147bdb127b888f9033ddefa275d06,董事,600351,employ_of
cac0a92875c256999d1a9d4c603a6a66,董事,600351,employ_of
feafedcfda4303f04c4eef3406c09af2,董事,600351,employ_of
9c4d3018604c9e6111c65da2bc7772e1,独立董事,600351,employ_of
c77120efebde57c8dfe4436fa00f77db,独立董事,600351,employ_of
b7a7b51e150ba5e05b5eff4daeee8a4b,独立董事,600351,employ_of
5b503b333780fcbc4deab91c4a636ad5,独立董事,600351,employ_of
dd1f08fdb1799a6151f2a2829ed8f091,董事长/董事,002265,employ_of
8c8c2d9925cc34f65eb582e1894647f1,董事,002265,employ_of
fdbeeff969c29572dcd70e9d4f77ae9f,董事,002265,employ_of
8095d797f36aa0561e44efadf9a666fa,董事,002265,employ_of
a0da7ff49840fd732ee6e3f271b092a9,董事,002265,employ_of
bfc7739ca80437c83a82e456f504ca05,独立董事,002265,employ_of
ba056e523925fe0b5335639a9818112e,独立董事,002265,employ_of
9e446d95e96d24b682b60bd733c15d0a,独立董事,002265,employ_of
3195a62d817ac90d09205fa752b304d9,董事长/董事,601669,employ_of
d998005452bff9ff1221d267e8050ddf,副董事长/董事,601669,employ_of
a24655910175fe8304905618586e69c8,董事,601669,employ_of
f814863834eb089984af451ed077da5c,董事,601669,employ_of
aa16a4b82fc3db2c7e2976a67bb6a08d,董事,601669,employ_of
5816f17934137ff8135cf8ae5098eae3,独立董事,601669,employ_of
020d7ff8c6e5bcf54d5e30969901f874,独立董事,601669,employ_of
3aae95f81105fd40255f591a8ad83d38,独立董事,601669,employ_of
3bbddc11115f721bf688e625dce3e7a1,职工董事,601669,employ_of
8bf7cd0b39f6226dea8e07e1ad745ef8,董事长/董事,600078,employ_of
e7bff988e2e97552f1dc7d7450a50f85,副董事长/董事,600078,employ_of
09b0396bf14b4f6a06cf6a729190e9fb,董事,600078,employ_of
82db69c2fb9f01651f51a5191999c350,董事,600078,employ_of
ea0720d166136b2575628ed67a04874c,董事,600078,employ_of
44769fef31a1d991e8c9e266c20296fc,董事,600078,employ_of
1b2efc54ee60b7819227ddf1630c1862,董事,600078,employ_of
0ab28c30aef011c5889b775ed04cf0fa,独立董事,600078,employ_of
9ea78e0e5c82ef50e9f88eadb0de5d88,独立董事,600078,employ_of
aa1ad73cd004b118bda72308f0c70437,独立董事,600078,employ_of
a5968f7ea2f1a8d986e15cf7044df76e,董事长/董事,300124,employ_of
a2d12f964edfdd1e8b9c8c7cb6ca4374,董事,300124,employ_of
b99700f8c39bb2daa96bed06f7dadf66,董事,300124,employ_of
03bac364424a9eca3c5430614e4c9f84,董事,300124,employ_of
3d42cab403adeccc394f42f84762e077,董事,300124,employ_of
a1fb0a675d152f4d486b593edb9606ea,董事,300124,employ_of
2dda4d0052ffc201c4024d51321126fd,独立董事,300124,employ_of
6b272bcd2e39db14add66f96edc3c672,独立董事,300124,employ_of
0f3b70e1864a68ffa8976d1e40f4d56c,独立董事,300124,employ_of
31975659e4c26072149c10c81558fcc4,董事长/董事,600582,employ_of
8c91df4818aab2933196bb66da2e13fd,副董事长/董事,600582,employ_of
0041893dcd6e6fe1f5d4fd81147a48cd,董事,600582,employ_of
8ab343a27fec04e9b9e0cc34a3b4911d,董事,600582,employ_of
c5f058c10742abf8d9de5636dd0b42cc,董事,600582,employ_of
5a559eaaabb2420ef8f5f37db99656e9,董事,600582,employ_of
3ed769753f37d751d6f687915d9adadf,独立董事,600582,employ_of
0bcd8f213f5ca36ad8dafa8d361b3028,独立董事,600582,employ_of
fa77965f07927cc5a5ff5031645d56f7,独立董事,600582,employ_of
401787e3eb09e9bcc0aa87d681cff806,董事长/董事,600428,employ_of
f9e5e0e405aa10ceae8984db4d55f81f,副董事长/董事,600428,employ_of
710bb16e63b588fd05763c93b84951ac,董事,600428,employ_of
ae5a2056fbec379505e3995d62f3dba3,董事,600428,employ_of
fafea35a4a91684c9a4c746b1d23ea0a,董事,600428,employ_of
384da2c612ca73fa2c25ca0e3eeb45a5,独立董事,600428,employ_of
8e76ab8cdd303e34420c64fa67495236,独立董事,600428,employ_of
20007da4ec68b419241a29468b8fda1e,独立董事,600428,employ_of
b46cee31ed8cbbe1ce3c7be482752a38,董事长/董事,000521,employ_of
63462f099392d030aa5412c013f682b4,副董事长/董事,000521,employ_of
55e8284e999954e0ad6ecfc29d99a61d,董事,000521,employ_of
56f05314e3a4602ed743ebd84db5bce7,董事,000521,employ_of
ca0e3049948efec6c24ab5b76f778b4b,董事,000521,employ_of
9853e20ff506b94de2d577e2e4b86382,董事,000521,employ_of
e5657a0ddd435ea6ae8d1891cc728b34,独立董事,000521,employ_of
34bbb00052a33e7c98c8bf15b9fb2760,独立董事,000521,employ_of
e7716a3ecc1d1b1f3b1e1281f3a844fb,独立董事,000521,employ_of
ba33741c4c86af446d4f28d6ce3ec0ea,董事长/董事,300061,employ_of
c09ad3ff6b05fb4235f08ac74c68e2fd,副董事长/董事,300061,employ_of
8bee3645b4158ed4d6435a539c823492,董事,300061,employ_of
45e27d50091339a6000627fa96ed6008,董事,300061,employ_of
5d26d369a2d8147d261f8628228d200e,董事,300061,employ_of
74836df670af1009e2d06ef00b0f8ae7,董事,300061,employ_of
58cfbd3949ca32a98789ae161b7eea49,独立董事,300061,employ_of
f35ff9c2624a6707477e15ccaa53a34b,独立董事,300061,employ_of
46305dd8b6173672bcd2f06798967f68,独立董事,300061,employ_of
9d71589f07bde4c11d0d58e7735e8561,董事长/董事,000034,employ_of
66657598c678fd55e08ddab28499b5cd,董事,000034,employ_of
9cddd19a9af999332fb8171a2c8c36b6,董事,000034,employ_of
4d04dc47b9adcb00f1ff42a1340eb3b3,董事,000034,employ_of
69cf73464f24598aa8f8fc1bee033cc2,独立董事,000034,employ_of
1763aff99dcffe9ed50b9cdc39e6092c,独立董事,000034,employ_of
ec42c0926497cb4dd952d4cc0390a5c0,独立董事,000034,employ_of
141263901e061350e900859134d8e312,独立董事,000034,employ_of
2ec75c1328beda050014dba14ff1c028,董事长/董事,002009,employ_of
db55f27ae9fd6083863e6bca5a5632cd,董事,002009,employ_of
af6239846390abf6c4319c1c40b1c5f4,董事,002009,employ_of
f0be207593293be34be501d16f4546fd,董事,002009,employ_of
6fae12be6450e0d69da22f2fb3e714c0,董事,002009,employ_of
d653fdd79674d8256e2522d1529b71b3,董事,002009,employ_of
8f025d30dcd4efd9281baa645b7ce1d9,独立董事,002009,employ_of
233a6b0c9b0c83299dc1d6d2e83a2cad,独立董事,002009,employ_of
0ed84ba070017deba5726eff7ce42fa6,独立董事,002009,employ_of
f527f304fc0044df9208b7cf74fa2e4d,董事长/董事,600097,employ_of
1afbda1e699e38f50fb783ab6eb7af9a,副董事长/董事,600097,employ_of
ded921f572c025f3d0757e0289fb9b6d,董事,600097,employ_of
94ac82d4e121871243269b6401554b81,董事,600097,employ_of
6097702d96576dafffa4009c8314aaeb,董事,600097,employ_of
36554dffec1fa88f9472d860473691bc,独立董事,600097,employ_of
5d4c480a638c655e22c3e005fb1ccb90,独立董事,600097,employ_of
475f5680b2335f70e97210a84dce5cc8,独立董事,600097,employ_of
9a24492325293a3d92bc9dfeddeefc17,董事长/董事,300431,employ_of
12664b04b99d1464fd1b75e0e7075797,董事,300431,employ_of
3a0d81e7ed765afa6286f739bf979150,董事,300431,employ_of
fc22717522227e3992e758b8210ad121,董事,300431,employ_of
4455a9da601c973b6ec9a1c4f30e87d1,独立董事,300431,employ_of
02c36a181a017a7fa36ae1784360fe07,独立董事,300431,employ_of
a5527dc3f27d091dc400865055248412,独立董事,300431,employ_of
5b1fc1307ee4897180a27564a5296dd6,董事长/董事,002459,employ_of
0b3d749f6fb5ed78b2a40440c69e642b,董事,002459,employ_of
bad7df57efbc1c96b816709d173e4c91,董事,002459,employ_of
b7ac28d1907b4d176a399f07914974a3,董事,002459,employ_of
d40c412e60272f4973db47cccd994edf,独立董事,002459,employ_of
f6bba80f853e1084fd3e7cdfea1018db,独立董事,002459,employ_of
c515267f274e702c4c32255b99b49cea,独立董事,002459,employ_of
0c87c7c52818bc7311991b2850e62a28,董事长/董事,000937,employ_of
775a9910f47f6b221a482df854c2133f,董事,000937,employ_of
76600799298e622d850f9a87ff89c61e,董事,000937,employ_of
66321da2bdd1e58786ae94d58456ef3b,董事,000937,employ_of
1744181dd006baef0457646a2024210b,董事,000937,employ_of
a8d61610f32e819b251a1473bb7b2429,董事,000937,employ_of
44dd7f85943494b3b31295ad0cd7f5b9,独立董事,000937,employ_of
d76d4f47d3d9a9e32716b87e7ee6e1fe,独立董事,000937,employ_of
c700f3906d218b7babb8cf9edef61f79,独立董事,000937,employ_of
6fe09dc0df9784264859a2bbb4e9e5ec,独立董事,000937,employ_of
cc03e24dd87d828a5cd985b5f5e30e5b,职工董事,000937,employ_of
59728337eed14a1f1d78fbe4807ca5d7,董事长/董事,603711,employ_of
67d10b641c5ec7c48697b28e29b2818e,副董事长/董事,603711,employ_of
2b5021a62749c62ed8b40ec8c29566b8,董事,603711,employ_of
0b05582a572d91b18595b1d014000eec,董事,603711,employ_of
45a435fea5ce1fedbbd29ef81cccb4ef,董事,603711,employ_of
be00414a4045375d8d47d476bfce7ab7,董事,603711,employ_of
20e142b6e90be18bc89cfb7eb134e93a,独立董事,603711,employ_of
8343d0b87899bc977177eab95551877d,独立董事,603711,employ_of
53bad241b77b0dfa4ebe9c2c98139c3c,独立董事,603711,employ_of
5233adbfccb2ed8cb2d985ca1fc70c0d,董事长/董事,603766,employ_of
0333dfd8f300da684f1aada803c24f74,董事,603766,employ_of
98412ad547823f5928f67963c9459cf6,董事,603766,employ_of
fe35149723bb7e4207a8a01e3e8cddcf,董事,603766,employ_of
b822f60bf69c9b182b638ecf93721838,董事,603766,employ_of
b115059ec63379dfd59f035f5940b8fc,董事,603766,employ_of
a6483bab737baf06eb466c3023add457,独立董事,603766,employ_of
c3313fbaf9850054db7f661b64e41305,独立董事,603766,employ_of
8b1fd8cd54b09134b6d81e7741f5c2d7,独立董事,603766,employ_of
6c2b26567a4c40881ab8328bb876d8e1,董事长/董事,300446,employ_of
8c92176b52f3fef1d5b6cedf2d8d1e31,副董事长/董事,300446,employ_of
7d8df793a3fbbca7aa8e8b9bfe5655fb,董事,300446,employ_of
b47ad55b43b464c4e422e25262941634,董事,300446,employ_of
d95d3f156a149dee7b096f46265d2184,董事,300446,employ_of
1e4d304d7eeb744beb632ca977f976ac,董事,300446,employ_of
4186fc8b0e9209bf8bd35dfdfc300e33,独立董事,300446,employ_of
a9495a8773d280c96eee88d034d4bc01,独立董事,300446,employ_of
49bc4870676090d1b2bbce47c88e1f96,独立董事,300446,employ_of
975f9d2eb30e45c95d91dee2a96b3033,董事长/董事,000413,employ_of
ffbbed8095ffd102f9308c9fb5e20d3d,董事,000413,employ_of
14912d7faf78f60dffbc3fd02fe8f527,董事,000413,employ_of
652d9b69abac31973aa9f00c6a0d4c3b,独立董事,000413,employ_of
2f4c63175dea3b52418c246178bbc889,独立董事,000413,employ_of
41480464e1540bd9de02c9e246949aa9,独立董事,000413,employ_of
e244325a1b6763778a108403d5c87985,董事长/董事,002584,employ_of
020ca3394e7dc571d3e27ad117c89a85,副董事长/董事,002584,employ_of
52e2647da542018775c3b9a4b3f51d11,董事,002584,employ_of
177f674c8ccdc94ec6072c9969036e1f,董事,002584,employ_of
ed63af8323c19e1c57ea9f2c7104c5bc,董事,002584,employ_of
a78030ba3c444822cb608ec6ea0bd294,董事,002584,employ_of
44d3e932b60f90321f35198daf57a790,董事,002584,employ_of
d899a36cd17ea4c00d677d1209bba093,独立董事,002584,employ_of
6c39a89eae063ceb3383b611e30b9d48,独立董事,002584,employ_of
c8ec5b3c53e513ba08232631bf9c6dc7,独立董事,002584,employ_of
d4efbead57497c338aa2ca865bf172d3,董事长/董事,300016,employ_of
43c3213a0d0969c1a156bc033ecea617,副董事长/董事,300016,employ_of
4090caa6b3cc87f7bbf66952f7de243c,董事,300016,employ_of
d605492f523cc8ad64bfa6e6ffdca1d5,董事,300016,employ_of
ca746e751d995edb816e620130c3c55e,董事,300016,employ_of
b5d3f023d7a4372fcf37e5b352bd8b11,董事,300016,employ_of
57608f2bf278ed427c65fe5e6b51fa3f,独立董事,300016,employ_of
b19e629b83b77067e395f03cde4a4513,独立董事,300016,employ_of
7ffe459394fb2bff6f786dbf1cc977a7,独立董事,300016,employ_of
b7a9a1e5b1060d82c0cf5316e0727ad6,董事长/董事,000043,employ_of
c1822891e74722020cf845e516adbb02,董事,000043,employ_of
ec135cc3fbfc4845fac32a195556d6f4,董事,000043,employ_of
1cf90d064e8be9c48f7210bb54ccc9ba,董事,000043,employ_of
86e27ed88845223c958f970d4ae8a775,董事,000043,employ_of
d3a10822e81b0ebebab066581167d49e,董事,000043,employ_of
71883f9237183cc7606aac2fea798812,独立董事,000043,employ_of
2fda34d897e066a8b60bce73c8a5ea7b,独立董事,000043,employ_of
bf3e7ababa0f137c2fb7b6168df08fda,独立董事,000043,employ_of
96b3c13359f910d44de3511cdf83f299,董事局主席/董事,000556,employ_of
